,year_film,year_ceremony,ceremony,category,name,film,winner,rating,genre,sentiment,subjectivity,average_likes,average_retweets,film_count,nominee_count
1234,1941,1942,14,SOUND RECORDING,"Republic Studio Sound Department, Charles Lootens, Sound Director",The Devil Pays Off,False,,crime,0.0,0.0,0.0,0.0,1,1
1235,1941,1942,14,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",How Green Was My Valley,False,3.91,family,0.1906338383838384,0.4357979797979798,5.8999999999999995,0.7999999999999999,10,9
1236,1941,1942,14,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",The Men in Her Life,False,,drama,-0.008463675213675222,0.3125801282051282,0.2,0.1,1,13
1237,1941,1942,14,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",Sergeant York,False,3.48,romance,0.46112640692640694,0.5301658008658009,13.299999999999997,2.6,11,13
1238,1941,1942,14,SOUND RECORDING,"Paramount Studio Sound Department, Loren Ryder, Sound Director",Skylark,False,3.09,romance,0.23788690476190474,0.46907738095238094,4.0,0.30000000000000004,1,2
1239,1941,1942,14,SOUND RECORDING,"General Service Sound Department, Jack Whitney, Sound Director",That Hamilton Woman,True,3.43,history,0.16766666666666666,0.2050833333333333,3.9000000000000004,1.1,4,2
1240,1941,1942,14,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer Raguse, Sound Director",Topper Returns,False,3.23,mystery,0.10714285714285715,0.10942857142857143,1.5999999999999999,0.0,2,1
1241,1941,1942,14,SPECIAL EFFECTS,"Photographic Effects by Farciot Edouart, Gordon Jennings Sound Effects by Louis Mesenkop",Aloma of the South Seas,False,,adventure,0.02,0.02,0.9,0.0,2,2
1242,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by Byron Haskin Sound Effects by Nathan Levinson,Dive Bomber,False,3.07,drama,0.13,0.22875,2.4000000000000004,0.1,2,4
1243,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by A. Arnold Gillespie Sound Effects by Douglas Shearer,Flight Command,False,3.06,drama,0.20543650793650794,0.2204761904761905,3.5,0.4,1,2
1244,1941,1942,14,SPECIAL EFFECTS,"Photographic Effects by Farciot Edouart, Gordon Jennings Sound Effects by Louis Mesenkop",I Wanted Wings,True,3.04,drama,0.032999999999999995,0.21533333333333332,3.1,0.5,1,2
1245,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by John Fulton Sound Effects by John Hall,The Invisible Woman,False,2.75,comedy,0.35695767195767203,0.7080820105820106,18.7,2.3,2,1
1246,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by Byron Haskin Sound Effects by Nathan Levinson,The Sea Wolf,False,3.74,drama,0.14565625000000001,0.3413571428571429,2.5000000000000004,0.1,1,4
1247,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by Lawrence Butler Sound Effects by William H. Wilmarth,That Hamilton Woman,False,3.43,history,0.16766666666666666,0.2050833333333333,3.9000000000000004,1.1,4,2
1248,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by Roy Seawright Sound Effects by Elmer Raguse,Topper Returns,False,3.23,mystery,0.10714285714285715,0.10942857142857143,1.5999999999999999,0.0,2,2
1249,1941,1942,14,SPECIAL EFFECTS,Photographic Effects by Fred Sersen Sound Effects by E. H. Hansen,A Yank in the R.A.F.,False,3.03,war,0.02,0.02,0.9,0.0,1,2
1250,1941,1942,14,WRITING (Original Screenplay),"Herman J. Mankiewicz, Orson Welles",Citizen Kane,True,4.16,drama,0.2649747474747475,0.4396616161616162,10.999999999999998,1.4000000000000001,9,1
1251,1941,1942,14,WRITING (Original Screenplay),Norman Krasna,The Devil and Miss Jones,False,3.67,comedy,0.3549426406926407,0.5024834054834055,3.9,0.5,2,4
1252,1941,1942,14,WRITING (Original Screenplay),"Abem Finkel, Harry Chandlee, Howard Koch, John Huston",Sergeant York,False,3.48,romance,0.46112640692640694,0.5301658008658009,13.299999999999997,2.6,11,1
1253,1941,1942,14,WRITING (Original Screenplay),"Karl Tunberg, Darrell Ware","Tall, Dark and Handsome",False,3.22,crime,0.1010625,0.38977083333333334,18.400000000000002,1.7000000000000002,1,1
1254,1941,1942,14,WRITING (Original Screenplay),Paul Jarrico,"Tom, Dick and Harry",False,3.19,romance,0.28625000000000006,0.37124999999999997,0.8999999999999999,0.1,1,1
1255,1941,1942,14,WRITING (Original Story),"Billy Wilder, Thomas Monroe",Ball of Fire,False,3.92,romance,0.3392352092352092,0.4957099567099567,28.9,3.7,4,1
1256,1941,1942,14,WRITING (Original Story),Harry Segall,Here Comes Mr. Jordan,True,3.60,fantasy,0.3053125,0.30166666666666675,8.5,0.4,7,1
1257,1941,1942,14,WRITING (Original Story),Monckton Hoffe,The Lady Eve,False,3.95,comedy,0.3712430555555556,0.62675,32.4,6.6,1,1
1258,1941,1942,14,WRITING (Original Story),"Richard Connell, Robert Presnell",Meet John Doe,False,3.65,comedy,0.29964646464646466,0.49766919191919196,4.1,1.1,1,1
1259,1941,1942,14,WRITING (Original Story),Gordon Wellesley,Night Train,False,3.90,mystery,-0.1374242424242424,0.6826136363636363,3.8000000000000003,0.2,1,1
1260,1941,1942,14,WRITING (Screenplay),"Sidney Buchman, Seton I. Miller",Here Comes Mr. Jordan,True,3.60,fantasy,0.3053125,0.30166666666666675,8.5,0.4,7,1
1261,1941,1942,14,WRITING (Screenplay),"Charles Brackett, Billy Wilder",Hold Back the Dawn,False,3.58,romance,0.007261904761904782,0.1933333333333333,3.0000000000000004,0.2,6,2
1262,1941,1942,14,WRITING (Screenplay),Philip Dunne,How Green Was My Valley,False,3.91,family,0.1906338383838384,0.4357979797979798,5.8999999999999995,0.7999999999999999,10,2
1263,1941,1942,14,WRITING (Screenplay),Lillian Hellman,The Little Foxes,False,3.78,romance,0.16848079004329003,0.5655411255411255,51.199999999999996,6.8999999999999995,9,2
1264,1941,1942,14,WRITING (Screenplay),John Huston,The Maltese Falcon,False,3.89,crime,0.3973392857142857,0.5512142857142859,10.6,1.7,3,8
1265,1941,1942,14,SPECIAL AWARD, Rey Scott for his extraordinary achievement in producing Kukan,,True,,,,,,,310,1
1266,1941,1942,14,SPECIAL AWARD, The British Ministry of Information for its vivid and dramatic presentation of the heroism of the RAF in the documentary film,,True,,,,,,,310,1
1267,1941,1942,14,SPECIAL AWARD, Leopold Stokowski and his associates for their unique achievement in the creation of a new form of visualized music in Walt Disney's production,,True,,,,,,,310,1
1268,1941,1942,14,SPECIAL AWARD, Walt Disney,,True,,,,,,,310,1
1269,1941,1942,14,IRVING G. THALBERG MEMORIAL AWARD,Walt Disney,,True,,,,,,,310,1
1270,1942,1943,15,ACTOR,James Cagney,Yankee Doodle Dandy,True,3.46,drama,0.43497222222222226,0.39969444444444446,105.9,13.500000000000002,8,3
1271,1942,1943,15,ACTOR,Ronald Colman,Random Harvest,False,3.91,romance,0.15090740740740743,0.563601851851852,4.5,1.1,7,3
1272,1942,1943,15,ACTOR,Gary Cooper,The Pride of the Yankees,False,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,5
1273,1942,1943,15,ACTOR,Walter Pidgeon,Mrs. Miniver,False,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,2
1274,1942,1943,15,ACTOR,Monty Woolley,The Pied Piper,False,3.15,drama,0.24268518518518514,0.49296296296296294,3.700000000000001,1.0,3,2
1275,1942,1943,15,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,False,2.93,war,0.28072727272727277,0.37339646464646464,12.299999999999999,2.1,4,1
1276,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,True,3.39,drama,0.5565833333333333,0.3978333333333333,10.6,1.6,1,1
1277,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,False,3.46,drama,0.43497222222222226,0.39969444444444446,105.9,13.500000000000002,8,4
1278,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,False,2.72,romance,0.15491666666666667,0.18332142857142855,1.7999999999999998,0.30000000000000004,1,2
1279,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,False,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,1
1280,1942,1943,15,ACTRESS,Bette Davis,"Now, Voyager",False,3.90,drama,0.30053030303030304,0.4082954545454545,70.89999999999999,8.399999999999999,3,11
1281,1942,1943,15,ACTRESS,Greer Garson,Mrs. Miniver,True,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,7
1282,1942,1943,15,ACTRESS,Katharine Hepburn,Woman of the Year,False,3.35,romance,0.16972222222222222,0.22944444444444445,11.899999999999999,2.0,2,12
1283,1942,1943,15,ACTRESS,Rosalind Russell,My Sister Eileen,False,3.21,comedy,0.13998148148148148,0.21562962962962964,5.2,0.2,1,5
1284,1942,1943,15,ACTRESS,Teresa Wright,The Pride of the Yankees,False,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,3
1285,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",False,3.90,drama,0.30053030303030304,0.4082954545454545,70.89999999999999,8.399999999999999,3,3
1286,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,False,3.83,history,0.6694702380952382,0.8541686507936508,2.3000000000000003,0.4,4,4
1287,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,False,3.91,romance,0.15090740740740743,0.563601851851852,4.5,1.1,7,1
1288,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,False,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,2
1289,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,True,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,3
1290,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Max Parker, Mark-Lee Kirk  Interior Decoration:  Casey Roberts",George Washington Slept Here,False,3.21,comedy,0.27874999999999994,0.3419444444444444,29.499999999999996,6.0,1,1
1291,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Albert S. D'Agostino  Interior Decoration:  Darrell Silvera, Al Fields",The Magnificent Ambersons,False,3.83,history,0.6694702380952382,0.8541686507936508,2.3000000000000003,0.4,4,1
1292,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Perry Ferguson  Interior Decoration:  Howard Bristol,The Pride of the Yankees,False,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,2
1293,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell  Interior Decoration:  Edwin B. Willis, Jack Moore",Random Harvest,False,3.91,romance,0.15090740740740743,0.563601851851852,4.5,1.1,7,1
1294,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Boris Leven  Interior Decoration:  Boris Leven,The Shanghai Gesture,False,3.33,drama,0.15604166666666666,0.18125000000000002,5.4,0.8,2,1
1295,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Ralph Berger  Interior Decoration:  Emile Kuri,Silver Queen,False,3.07,western,0.07999999999999999,0.18416666666666667,2.8,0.4,2,1
1296,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Jack Otterson, John B. Goodman  Interior Decoration:  Russell A. Gausman, Edward R. Robinson",The Spoilers,False,3.04,drama,-0.039611111111111104,0.7160555555555557,1.5999999999999999,0.0,1,1
1297,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Roland Anderson  Interior Decoration:  Sam Comer","Take a Letter, Darling",False,3.38,comedy,0.0,0.0,2.5,0.1,3,1
1298,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Lionel Banks, Rudolph Sternad  Interior Decoration:  Fay Babcock",The Talk of the Town,False,3.60,drama,0.18639267676767676,0.41192929292929287,49.20000000000001,19.3,7,1
1299,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Joseph Wright  Interior Decoration:  Thomas Little",This above All,True,3.16,romance,0.06416666666666666,0.09333333333333335,0.2,0.0,4,2
1300,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Jack Otterson, Alexander Golitzen  Interior Decoration:  Russell A. Gausman, Ira S. Webb",Arabian Nights,False,2.84,comedy,0.24486093073593074,0.36500072150072155,4.7,0.9,4,1
1301,1942,1943,15,ART DIRECTION (Color),Art Direction:  Ted Smith  Interior Decoration:  Casey Roberts,Captains of the Clouds,False,3.00,war,0.021249999999999998,0.04125,0.0,0.0,2,1
1302,1942,1943,15,ART DIRECTION (Color),Art Direction:  Vincent Korda  Interior Decoration:  Julia Heron,Jungle Book,False,3.28,family,0.1485680846930847,0.4566196581196581,2.0,0.1,4,2
1303,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Richard Day, Joseph Wright  Interior Decoration:  Thomas Little",My Gal Sal,True,2.99,comedy,0.21687499999999998,0.1225,0.9999999999999999,0.5,2,2
1304,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Roland Anderson  Interior Decoration:  George Sawley",Reap the Wild Wind,False,3.14,adventure,0.28477056277056284,0.5519253246753246,19.6,3.1,3,1
1305,1942,1943,15,CINEMATOGRAPHY (Black-and-White),James Wong Howe,Kings Row,False,3.32,drama,0.3376388888888889,0.50875,4.999999999999999,0.7,3,9
1306,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Stanley Cortez,The Magnificent Ambersons,False,3.83,history,0.6694702380952382,0.8541686507936508,2.3000000000000003,0.4,4,1
1307,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Mrs. Miniver,True,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,9
1308,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Charles Clarke,Moontide,False,3.36,romance,0.08694444444444446,0.25875,7.800000000000001,1.9,1,1
1309,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Edward Cronjager,The Pied Piper,False,3.15,drama,0.24268518518518514,0.49296296296296294,3.700000000000001,1.0,3,6
1310,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Rudolph Maté,The Pride of the Yankees,False,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,4
1311,1942,1943,15,CINEMATOGRAPHY (Black-and-White),John Mescall,"Take a Letter, Darling",False,3.38,comedy,0.0,0.0,2.5,0.1,3,1
1312,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Ted Tetzlaff,The Talk of the Town,False,3.60,drama,0.18639267676767676,0.41192929292929287,49.20000000000001,19.3,7,1
1313,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Leon Shamroy,Ten Gentlemen from West Point,False,3.14,drama,0.0,0.0,0.0,0.0,1,17
1314,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Arthur Miller,This above All,False,3.16,romance,0.06416666666666666,0.09333333333333335,0.2,0.0,4,7
1315,1942,1943,15,CINEMATOGRAPHY (Color),"Milton Krasner, William V. Skall, W. Howard Greene",Arabian Nights,False,2.84,comedy,0.24486093073593074,0.36500072150072155,4.7,0.9,4,1
1316,1942,1943,15,CINEMATOGRAPHY (Color),Leon Shamroy,The Black Swan,True,3.11,drama,0.21357323232323233,0.5237348484848485,23.0,3.6,3,17
1317,1942,1943,15,CINEMATOGRAPHY (Color),Sol Polito,Captains of the Clouds,False,3.00,war,0.021249999999999998,0.04125,0.0,0.0,2,2
1318,1942,1943,15,CINEMATOGRAPHY (Color),W. Howard Greene,Jungle Book,False,3.28,family,0.1485680846930847,0.4566196581196581,2.0,0.1,4,1
1319,1942,1943,15,CINEMATOGRAPHY (Color),"Victor Milner, William V. Skall",Reap the Wild Wind,False,3.14,adventure,0.28477056277056284,0.5519253246753246,19.6,3.1,3,1
1320,1942,1943,15,CINEMATOGRAPHY (Color),"Edward Cronjager, William V. Skall",To the Shores of Tripoli,False,2.95,drama,0.023333333333333338,0.03222222222222222,0.6,0.1,1,1
1321,1942,1943,15,DIRECTING,Sam Wood,Kings Row,False,3.32,drama,0.3376388888888889,0.50875,4.999999999999999,0.7,3,3
1322,1942,1943,15,DIRECTING,William Wyler,Mrs. Miniver,True,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,13
1323,1942,1943,15,DIRECTING,Mervyn LeRoy,Random Harvest,False,3.91,romance,0.15090740740740743,0.563601851851852,4.5,1.1,7,2
1324,1942,1943,15,DIRECTING,John Farrow,Wake Island,False,2.93,war,0.28072727272727277,0.37339646464646464,12.299999999999999,2.1,4,1
1325,1942,1943,15,DIRECTING,Michael Curtiz,Yankee Doodle Dandy,False,3.46,drama,0.43497222222222226,0.39969444444444446,105.9,13.500000000000002,8,5
1326,1942,1943,15,DOCUMENTARY,The March of Time,"Africa, Prelude to Victory",False,,,0.0,0.0,0.0,0.0,1,4
1327,1942,1943,15,DOCUMENTARY,United States Navy,The Battle of Midway,True,3.11,documentary,0.3273910533910534,0.32048935786435784,3.4,0.7,1,3
1328,1942,1943,15,DOCUMENTARY,United States Army Signal Corps,Combat Report,False,,,0.0033333333333333305,0.155,0.8999999999999999,0.2,1,2
1329,1942,1943,15,DOCUMENTARY,"Frederic Ullman, Jr., Producer",Conquer by the Clock,False,2.95,documentary,0.0,0.0,0.0,0.0,1,3
1330,1942,1943,15,DOCUMENTARY,"Walt Disney, Producer",The Grain That Built a Hemisphere,False,3.01,animation,0.10708333333333334,0.1,1.5,0.5,1,59
1331,1942,1943,15,DOCUMENTARY,United States Department of Agriculture,"Henry Browne, Farmer",False,3.07,documentary,0.0225,0.028333333333333332,0.1,0.0,1,1
1332,1942,1943,15,DOCUMENTARY,National Film Board of Canada,High over the Borders,False,,,0.0,0.0,0.0,0.0,1,11
1333,1942,1943,15,DOCUMENTARY,The Netherlands Information Bureau,High Stakes in the East,False,,,0.0,0.0,0.0,0.0,1,1
1334,1942,1943,15,DOCUMENTARY,National Film Board of Canada,Inside Fighting China,False,,,0.0,0.0,0.0,0.0,1,11
1335,1942,1943,15,DOCUMENTARY,United States Office of War Information,It's Everybody's War,False,,,0.0,0.0,0.0,0.0,1,3
1336,1942,1943,15,DOCUMENTARY,Australian News & Information Bureau,Kokoda Front Line!,True,,,0.19165275200989487,0.2518223819830962,4.7,1.1,1,2
1337,1942,1943,15,DOCUMENTARY,British Ministry of Information,Listen to Britain,False,3.18,documentary,0.0,0.0,0.0,0.0,1,7
1338,1942,1943,15,DOCUMENTARY,Belgian Ministry of Information,Little Belgium,False,,documentary,0.0241251102292769,0.3787865961199295,7.500000000000001,1.0999999999999999,1,1
1339,1942,1943,15,DOCUMENTARY,"Victor Stoloff and Edgar Loew, Producers",Little Isles of Freedom,False,,,0.0016666666666666705,0.12000000000000001,0.0,0.0,1,1
1340,1942,1943,15,DOCUMENTARY,United States Office of War Information,Mr. Blabbermouth!,False,2.97,war,0.10458333333333333,0.09666666666666666,0.0,0.0,1,3
1341,1942,1943,15,DOCUMENTARY,United States Office of War Information,Mr. Gardenia Jones,False,,,0.0225,0.019666666666666666,0.1,0.0,1,3
1342,1942,1943,15,DOCUMENTARY,Artkino,Moscow Strikes Back,True,3.25,war,0.17089751683501686,0.16357428451178446,35.2,11.799999999999999,1,2
1343,1942,1943,15,DOCUMENTARY,"Walt Disney, Producer",The New Spirit,False,2.78,animation,0.18376623376623377,0.4192207792207792,3.0999999999999996,0.6000000000000001,1,59
1344,1942,1943,15,DOCUMENTARY,United States Army Special Services,Prelude to War,True,3.13,war,0.2479761904761905,0.2852202380952381,23.2,3.1,1,1
1345,1942,1943,15,DOCUMENTARY,"William H. Pine, Producer",The Price of Victory,False,,documentary,-0.025690476190476208,0.3793928571428572,1.0,0.2,1,1
1346,1942,1943,15,DOCUMENTARY,United States Merchant Marine,A Ship Is Born,False,,documentary,0.09763888888888889,0.37041666666666667,0.6000000000000001,0.0,1,1
1347,1942,1943,15,DOCUMENTARY,British Ministry of Information,Twenty-One Miles,False,,,0.0,0.0,0.0,0.0,1,7
1348,1942,1943,15,DOCUMENTARY,"William C. Thomas, Producer",We Refuse to Die,False,,,0.010795454545454532,0.19666666666666666,1.5,0.7999999999999999,1,1
1349,1942,1943,15,DOCUMENTARY,Concanen Films,White Eagle,False,,western,0.04357313368055555,0.0961111111111111,1.1,0.2,1,1
1350,1942,1943,15,DOCUMENTARY,United States Army Air Force,Winning Your Wings,False,2.95,history,0.0,0.0,0.0,0.0,1,4
1351,1942,1943,15,FILM EDITING,Harold F. Kress,Mrs. Miniver,False,3.67,drama,0.5935833333333334,0.544613888888889,59.599999999999994,7.4,12,4
1352,1942,1943,15,FILM EDITING,Daniel Mandell,The Pride of the Yankees,True,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,5
1353,1942,1943,15,FILM EDITING,Otto Meyer,The Talk of the Town,False,3.60,drama,0.18639267676767676,0.41192929292929287,49.20000000000001,19.3,7,2
1354,1942,1943,15,FILM EDITING,Walter Thompson,This above All,False,3.16,romance,0.06416666666666666,0.09333333333333335,0.2,0.0,4,2
1355,1942,1943,15,FILM EDITING,George Amy,Yankee Doodle Dandy,False,3.46,drama,0.43497222222222226,0.39969444444444446,105.9,13.500000000000002,8,3
1356,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Frank Skinner,Arabian Nights,False,2.84,comedy,0.24486093073593074,0.36500072150072155,4.7,0.9,4,3
1357,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),"Frank Churchill, Edward Plumb",Bambi,False,3.46,family,0.16245400432900434,0.2988961038961039,79.7,9.6,3,1
1358,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Black Swan,False,3.11,drama,0.21357323232323233,0.5237348484848485,23.0,3.6,3,34
1359,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,The Corsican Brothers,False,3.15,drama,0.20745555555555556,0.2368222222222222,0.7000000000000001,0.0,1,13
1360,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Flying Tigers,False,3.08,war,0.08806547619047618,0.3044047619047619,6.199999999999999,0.7,3,19
1361,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Terr,The Gold Rush,False,4.05,adventure,0.145625,0.5416666666666666,3.6999999999999997,0.7,2,1
1362,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Roy Webb,I Married a Witch,False,3.52,fantasy,0.19339646464646465,0.20291666666666666,1.7,0.1,1,4
1363,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Roy Webb,Joan of Paris,False,3.38,drama,0.09166666666666666,0.17444444444444443,27.1,4.3,1,4
1364,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Jungle Book,False,3.28,family,0.1485680846930847,0.4566196581196581,2.0,0.1,4,14
1365,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Edward Kay,Klondike Fury,False,,drama,0.0,0.0,0.0,0.0,1,3
1366,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,"Now, Voyager",True,3.90,drama,0.30053030303030304,0.4082954545454545,70.89999999999999,8.399999999999999,3,16
1367,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Leigh Harline,The Pride of the Yankees,False,3.52,family,0.31054166666666666,0.5025555555555555,50.3,6.2,11,5
1368,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Herbert Stothart,Random Harvest,False,3.91,romance,0.15090740740740743,0.563601851851852,4.5,1.1,7,9
1369,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Richard Hageman,The Shanghai Gesture,False,3.33,drama,0.15604166666666666,0.18125000000000002,5.4,0.8,2,5
1370,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Silver Queen,False,3.07,western,0.07999999999999999,0.18416666666666667,2.8,0.4,2,19
1371,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,"Take a Letter, Darling",False,3.38,comedy,0.0,0.0,2.5,0.1,3,19
1372,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),"Frederick Hollander, Morris Stoloff",The Talk of the Town,False,3.60,drama,0.18639267676767676,0.41192929292929287,49.20000000000001,19.3,7,2
1373,1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Heymann,To Be or Not to Be,False,4.21,war,0.23109487734487738,0.5073268398268399,22.499999999999996,3.6000000000000005,2,3
1374,1942,1943,15,MUSIC (Scoring of a Musical Picture),Edward Ward,Flying with Music,False,,music,0.17973304473304474,0.4660638528138529,2.0,0.7999999999999999,2,5
1375,1942,1943,15,MUSIC (Scoring of a Musical Picture),"Roger Edens, Georgie Stoll",For Me and My Gal,False,3.40,music,0.18041666666666667,0.26663888888888887,2.9,2.1,1,2
1376,1942,1943,15,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,Holiday Inn,False,3.25,comedy,0.2987172619047619,0.3821488095238095,8.7,3.9,3,8
1377,1942,1943,15,MUSIC (Scoring of a Musical Picture),"Hans Salter, Charles Previn",It Started with Eve,False,3.78,comedy,0.0073979591836734705,0.05772108843537414,0.7,0.2,1,1
1378,1942,1943,15,MUSIC (Scoring of a Musical Picture),Walter Scharf,Johnny Doughboy,False,,comedy,0.0,0.0,0.0,0.0,1,5
1379,1942,1943,15,MUSIC (Scoring of a Musical Picture),Alfred Newman,My Gal Sal,False,2.99,comedy,0.21687499999999998,0.1225,0.9999999999999999,0.5,2,34
1380,1942,1943,15,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Heinz Roemheld",Yankee Doodle Dandy,True,3.46,drama,0.43497222222222226,0.39969444444444446,105.9,13.500000000000002,8,1
1381,1942,1943,15,MUSIC (Scoring of a Musical Picture),Leigh Harline,You Were Never Lovelier,False,3.58,comedy,0.2146238425925926,0.2950462962962963,4.1,0.9,3,5
1382,1942,1943,15,MUSIC (Song),Music by Ernesto Lecuona Lyrics by Kim Gannon,Always in My Heart,False,2.96,drama,0.5394543650793651,0.6283333333333333,182.89999999999998,10.299999999999999,1,1
1383,1942,1943,15,MUSIC (Song),Music by Jerome Kern Lyrics by Johnny Mercer,You Were Never Lovelier,False,3.58,comedy,0.2146238425925926,0.2950462962962963,4.1,0.9,3,1
1384,1942,1943,15,MUSIC (Song),Music by Burton Lane Lyrics by Ralph Freed,Babes on Broadway,False,3.10,romance,0.128390625,0.19075,7.9,0.6,1,1
1385,1942,1943,15,MUSIC (Song),Music by Jule Styne Lyrics by Sammy Cahn,Youth on Parade,False,,music,0.0375,0.026666666666666665,0.0,0.0,1,7
1386,1942,1943,15,MUSIC (Song),Music by Harry Warren Lyrics by Mack Gordon,Orchestra Wives,False,3.19,drama,0.08472222222222223,0.08694444444444444,2.4,0.2,1,4
1387,1942,1943,15,MUSIC (Song),Music by Frank Churchill Lyrics by Larry Morey,Bambi,False,3.46,family,0.16245400432900434,0.2988961038961039,79.7,9.6,3,1
1388,1942,1943,15,MUSIC (Song),Music by Edward Ward Lyrics by Chet Forrest and Bob Wright,Flying with Music,False,,music,0.17973304473304474,0.4660638528138529,2.0,0.7999999999999999,2,2
1389,1942,1943,15,MUSIC (Song),Music by Gene de Paul Lyrics by Don Raye,Hellzapoppin',False,3.95,music,0.09314403044871793,0.41634615384615387,3.0,0.4,1,1
1390,1942,1943,15,MUSIC (Song),Music by Harry Revel Lyrics by Mort Greene,The Mayor of 44th Street,False,3.05,music,0.0,0.0,0.0,0.0,1,1
